Year,Trip Number,ADFG Number,Vessel Name,Sampler Name,Sample Date,Project Code,Project,Delivery Code,Delivery,Sample Type Code,Sample Type,Groundfish Stat Area,Groundfish Stat Area Group,Groundfish Management Area Code,Lingcod Management Area Code,Species Code,Species,Specimen Number,Length Type Code,Length Type,Length Millimeters,Weight Kilograms,Sex Code,Sex,Maturity Code,Maturity,Age,Age Readability Code,Age Readability
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,18,1,Tip of snout to fork of tail,610,2.5,2,Female,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,19,1,Tip of snout to fork of tail,500,1.38,1,Male,1,Immature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,20,1,Tip of snout to fork of tail,560,1.63,2,Female,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,21,1,Tip of snout to fork of tail,650,2.33,2,Female,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,22,1,Tip of snout to fork of tail,620,2.21,1,Male,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,23,1,Tip of snout to fork of tail,530,1.43,1,Male,1,Immature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,24,1,Tip of snout to fork of tail,570,2.32,1,Male,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,25,1,Tip of snout to fork of tail,590,1.86,1,Male,1,Immature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,26,1,Tip of snout to fork of tail,600,1.95,1,Male,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,27,1,Tip of snout to fork of tail,520,1.41,1,Male,1,Immature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,28,1,Tip of snout to fork of tail,900,7.13,2,Female,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,29,1,Tip of snout to fork of tail,570,1.9,1,Male,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,30,1,Tip of snout to fork of tail,560,1.81,1,Male,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,31,1,Tip of snout to fork of tail,530,1.53,2,Female,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,32,1,Tip of snout to fork of tail,630,2.42,1,Male,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,33,1,Tip of snout to fork of tail,590,1.94,1,Male,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,34,1,Tip of snout to fork of tail,530,1.28,1,Male,1,Immature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,35,1,Tip of snout to fork of tail,550,1.57,1,Male,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,36,1,Tip of snout to fork of tail,560,1.71,1,Male,1,Immature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,37,1,Tip of snout to fork of tail,690,3.14,2,Female,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,38,1,Tip of snout to fork of tail,570,1.6,1,Male,1,Immature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,39,1,Tip of snout to fork of tail,590,2.28,1,Male,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,40,1,Tip of snout to fork of tail,700,3.4,2,Female,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,41,1,Tip of snout to fork of tail,510,1.23,1,Male,1,Immature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,42,1,Tip of snout to fork of tail,600,2.24,2,Female,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,43,1,Tip of snout to fork of tail,580,2.01,2,Female,7,Mature,,,
2023,2104,54888,PIONEER,"Henry Clark, Jill Walker",6/15/2023 11:26,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,SSEI,,710,Sablefish,44,1,Tip of snout to fork of tail,590,1.9,2,Female,7,Mature,,,
2023,2108,44862,SABRINA,"Jasmine Terry-Shindelman, Jill Walker, Stephanie Gutierrez Martinez",6/19/2023 12:32,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,1,1,Tip of snout to fork of tail,570,1.71,1,Male,1,Immature,,,
2023,2108,44862,SABRINA,"Jasmine Terry-Shindelman, Jill Walker, Stephanie Gutierrez Martinez",6/19/2023 12:32,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,2,1,Tip of snout to fork of tail,580,1.82,1,Male,7,Mature,,,
2023,2108,44862,SABRINA,"Jasmine Terry-Shindelman, Jill Walker, Stephanie Gutierrez Martinez",6/19/2023 12:32,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,4,1,Tip of snout to fork of tail,570,1.67,2,Female,7,Mature,,,
2023,2108,44862,SABRINA,"Jasmine Terry-Shindelman, Jill Walker, Stephanie Gutierrez Martinez",6/19/2023 12:32,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,5,1,Tip of snout to fork of tail,660,2.97,2,Female,7,Mature,,,
2023,2108,44862,SABRINA,"Jasmine Terry-Shindelman, Jill Walker, Stephanie Gutierrez Martinez",6/19/2023 12:32,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,6,1,Tip of snout to fork of tail,570,1.94,1,Male,1,Immature,,,
2023,2108,44862,SABRINA,"Jasmine Terry-Shindelman, Jill Walker, Stephanie Gutierrez Martinez",6/19/2023 12:32,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,7,1,Tip of snout to fork of tail,580,1.87,2,Female,7,Mature,,,
2023,2108,44862,SABRINA,"Jasmine Terry-Shindelman, Jill Walker, Stephanie Gutierrez Martinez",6/19/2023 12:32,617,Commercial Pot Trip,1,Whole fish/food fish,5,Select,,,,,710,Sablefish,3,1,Tip of snout to fork of tail,570,1.8,1,Male,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,1,1,Tip of snout to fork of tail,550,1.7,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,2,1,Tip of snout to fork of tail,550,1.6,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,3,1,Tip of snout to fork of tail,580,1.72,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,4,1,Tip of snout to fork of tail,600,2.05,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,5,1,Tip of snout to fork of tail,610,2.53,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,6,1,Tip of snout to fork of tail,630,2.35,2,Female,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,7,1,Tip of snout to fork of tail,530,1.44,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,8,1,Tip of snout to fork of tail,590,1.75,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,9,1,Tip of snout to fork of tail,560,1.67,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,10,1,Tip of snout to fork of tail,530,1.34,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,11,1,Tip of snout to fork of tail,520,1.36,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,12,1,Tip of snout to fork of tail,490,1.13,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,13,1,Tip of snout to fork of tail,570,1.78,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,14,1,Tip of snout to fork of tail,650,2.8,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,15,1,Tip of snout to fork of tail,540,1.76,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,16,1,Tip of snout to fork of tail,540,1.53,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,17,1,Tip of snout to fork of tail,570,1.99,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,18,1,Tip of snout to fork of tail,550,1.7,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,19,1,Tip of snout to fork of tail,650,2.46,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,20,1,Tip of snout to fork of tail,630,2.63,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,21,1,Tip of snout to fork of tail,600,2.1,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,22,1,Tip of snout to fork of tail,550,1.46,2,Female,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,23,1,Tip of snout to fork of tail,580,1.8,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,24,1,Tip of snout to fork of tail,580,2.05,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,25,1,Tip of snout to fork of tail,550,1.7,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,26,1,Tip of snout to fork of tail,570,1.75,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,27,1,Tip of snout to fork of tail,690,1.85,1,Male,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,28,1,Tip of snout to fork of tail,540,1.47,2,Female,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,29,1,Tip of snout to fork of tail,610,2.03,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,30,1,Tip of snout to fork of tail,570,1.97,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,31,1,Tip of snout to fork of tail,550,1.68,2,Female,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,32,1,Tip of snout to fork of tail,520,1.6,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,33,1,Tip of snout to fork of tail,580,2,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,34,1,Tip of snout to fork of tail,560,1.76,2,Female,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,35,1,Tip of snout to fork of tail,560,1.69,2,Female,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,36,1,Tip of snout to fork of tail,570,1.85,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,37,1,Tip of snout to fork of tail,540,1.43,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,38,1,Tip of snout to fork of tail,630,2.5,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,39,1,Tip of snout to fork of tail,550,1.64,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,40,1,Tip of snout to fork of tail,540,1.64,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,41,1,Tip of snout to fork of tail,520,1.27,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,42,1,Tip of snout to fork of tail,590,2.02,2,Female,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,43,1,Tip of snout to fork of tail,580,2.12,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,44,1,Tip of snout to fork of tail,630,2.42,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,45,1,Tip of snout to fork of tail,540,1.4,2,Female,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,46,1,Tip of snout to fork of tail,620,2.53,1,Male,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,47,1,Tip of snout to fork of tail,570,1.83,1,Male,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,48,1,Tip of snout to fork of tail,560,1.68,2,Female,1,Immature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,49,1,Tip of snout to fork of tail,670,3,2,Female,7,Mature,,,
2023,2109,44862,SABRINA,"Annie Coss, Logan Banks",6/21/2023 9:19,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,50,1,Tip of snout to fork of tail,620,2.2,2,Female,1,Immature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,1,1,Tip of snout to fork of tail,530,1.59,2,Female,7,Mature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,2,1,Tip of snout to fork of tail,540,1.68,2,Female,1,Immature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,3,1,Tip of snout to fork of tail,590,2.12,2,Female,7,Mature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,4,1,Tip of snout to fork of tail,560,1.81,2,Female,1,Immature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,5,1,Tip of snout to fork of tail,540,1.73,2,Female,1,Immature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,6,1,Tip of snout to fork of tail,550,1.83,1,Male,7,Mature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,7,1,Tip of snout to fork of tail,660,2.87,0,Not observed,9,Not Observed,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,8,1,Tip of snout to fork of tail,600,2.04,1,Male,7,Mature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,9,1,Tip of snout to fork of tail,540,1.47,1,Male,1,Immature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,10,1,Tip of snout to fork of tail,560,1.6,2,Female,1,Immature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,11,1,Tip of snout to fork of tail,630,2.47,2,Female,7,Mature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,12,1,Tip of snout to fork of tail,590,2.07,2,Female,1,Immature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,13,1,Tip of snout to fork of tail,600,2.31,2,Female,7,Mature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,14,1,Tip of snout to fork of tail,560,1.79,1,Male,7,Mature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,15,1,Tip of snout to fork of tail,580,1.85,1,Male,1,Immature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,16,1,Tip of snout to fork of tail,560,1.76,1,Male,1,Immature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,17,1,Tip of snout to fork of tail,670,2.82,2,Female,7,Mature,,,
2023,2110,54888,PIONEER,"Jill Walker, Logan Banks, Nick Whicker, Stephanie Gutierrez Martinez",6/21/2023 11:35,617,Commercial Pot Trip,1,Whole fish/food fish,1,Random,,,,,710,Sablefish,18,1,Tip of snout to fork of tail,550,1.66,2,Female,1,Immature,,,
